"content_id","title","type","description","release_year","genres_array","production_countries","seasons","imdb_id","imdb_score","imdb_votes","tmdb_popularity","tmdb_score","duration_num"
"003ed4a8b7861043b8a36004c9e336ab777813c3d885c593b944d9f256c986f3","Disrupt & Dismantle with Soledad O'Brien","SHOW","","2021","['documentation']","[]","1.0","tt14315936","4.3","18.0","","","40"
"007e37eee72f92571fff9a530596cc7bdd45286e0ed714c81dffd0bb93c3ed25","Jeff & Some Aliens","SHOW","Based on the recurring TripTank sketches, Jeff And Some Aliens follows Jeff, the world’s most average guy, and the three aliens sent to study him to determine whether or not humanity should be destroyed. Jeff’s mundane life is constantly thrown into chaos by his extraterrestrial guests – it isn’t always easy having roommates who force you to participate in grueling intergalatic decathalons or perform Azurian honor killings to restore interstellar balance","2017","['animation', 'comedy', 'scifi']","['US']","1.0","tt4218824","8.0","1772.0","5.376","8.1","21"
"00923a6ba1cc4dacebe9ab5b3ae9f0c66c6d60c14c943090ba2920d2c1166102","Joe Rogan: Rocky Mountain High","MOVIE","Perched high above it all in Denver, Joe Rogan¹s brand-new one-hour stand-up special, \"Rocky Mountain High,\" has a clear perspective. Tune in to find out the real meaning of infinity, why Joe will lie to you on stage and why Kim Kardashian is the most popular woman in the world. Filmed at the renowned Denver Comedy Works in downtown Denver, \"Rocky Mountain High\" proves if you¹re not paranoid, you¹re not paying attention.","2014","['comedy']","['US']","","tt4226162","7.4","788.0","1.353","7.2","63"
"009dee2c92d97b3f9e279d534fcdc18f2a185a9624880bf98d2871fb82bea47c","My Pal Trigger","MOVIE","Gabby doesn´t want to breed his horse the Golden Sovereign with Roy's. When Sovereign and Roy's horse escape, the Sovereign get shoot accidentally by Skoville but Roy is blamed and jailed. A year later Roy returns with Trigger, the son of the Sovereign. When Skoville reveals he was present when the horse was shot, Roy sees an opportunity to clear his name.","1946","['action', 'western', 'music', 'drama']","['US']","","tt0038764","6.4","516.0","1.374","6.0","79"
"00a3dfe7b12ae9edd424851d11f3b6e554f48016c6e5578fa8964e1351946aca","Battle of Midway: The True Story","MOVIE","It's June 1942 and the world's fate is about to be decided by a handful of pilots and their untested aircraft. Experience an inside look at the Battle of Midway, captured through rarely seen battle footage and firsthand accounts from its hero dive-bombing pilot, \"Dusty\" Kleiss. This is an hour-by-hour recount of one of the most pivotal conflicts of the 20th century. Take a closer look at how this desperately needed victory came about through the design of U.S. airplanes, the skill of the pilots, the element of surprise, and a stroke of luck.","2019","['documentation']","['US']","","","","","1.983","4.0","51"
"00b85693a29fc0e801512ea546b82c01696fa405273a2e6d5f830cb4dcd3532f","The Other Kingdom","SHOW","Astral is a fairy princess who lives in the secret fairy kingdom of Athenia which is full of mythical creatures. While that sounds amazing, Astral likes to fantasize about living in the human world and attending high school. Once she leaves her home to do just that, she has to try to fit in and keep her identity a secret.","2016","['drama', 'scifi', 'family', 'fantasy', 'comedy']","['CA']","1.0","tt5582392","5.7","291.0","4.36","6.3","22"
"00c9ca14bd17ac8f144483987b0393e883177349506cc6b3a969d7f7c7432d90","Bob the Builder: A Christmas to Remember","MOVIE","Bob and his friends have their work cut out to prepare for the town's annual Christmas concert","2001","['animation']","['GB']","","","","","4.647","7.8","63"
"00e890b550cddeb98ba68304cc32e758cab6befd5cdb3c98beee42677d37a291","The Black Pirate","MOVIE","A nobleman vows to avenge the death of his father by the hands of pirates. To this end, he infiltrates the pirate band; Acting in character, he single-handedly captures a merchant vessel, but things are complicated when he finds that there is a beautiful young woman of royal blood aboard.","1926","['drama', 'action']","['US']","","tt0016654","7.0","1979.0","2.96","7.0","94"
"0109f064e8a13e9ce34db403ca7ead52bdecc5c09e18dc31a60ec3da8413ee31","Angela's Ashes","MOVIE","Based on the best selling autobiography by Irish expat Frank McCourt, Angela's Ashes follows the experiences of young Frankie and his family as they try against all odds to escape the poverty endemic in the slums of pre-war Limerick. The film opens with the family in Brooklyn, but following the death of one of Frankie's siblings, they return home, only to find the situation there even worse. Prejudice against Frankie's Northern Irish father makes his search for employment in the Republic difficult despite his having fought for the IRA, and when he does find money, he spends the money on drink.","2000","['drama']","['IE', 'GB', 'US']","","tt0145653","7.3","22384.0","12.06","7.236","145"
"0119008cfd05a553688a3136e5ab950eea838f7ba11a2e29101e378e3a131bce","Freakish","SHOW","A group of students trapped in a high school must fight for survival when predatory mutant freaks take over after a meltdown at the local chemical plant.","2016","['scifi', 'thriller', 'action', 'drama', 'horror']","['US']","2.0","tt5875646","6.1","2912.0","7.434","6.549","23"
"0139defb63a1a4af4d54b5f4a9b5b8fe0c4896f9a66e8dab798d7226f4df7c9e","Heatwave","MOVIE","A woman's life takes an unexpected turn when she falls for her boss's wife. She must soon defend herself as she becomes entangled in a web of malice.","2022","['thriller', 'romance']","['CA', 'US']","","tt17291716","5.0","930.0","54.558","6.93","100"
"013e032e3449ef90cc587b1f9cb9aa037302490993b15e7a35fe262b8f43c669","Riders of the Whistling Pines","MOVIE","While trailing Forest Ranger Charles Carter, who is suspected of permitting lumber man Henry Mitchell to cut restricted timber, Gene fires at a dangerous mountain lion and apparently kills Carter. Actually, Bill Wright, Mitchell's associate, killed Carter because the ranger had discovered tussock moth infestation in the forest, and if the infestation was not reported, the trees would die and have to be cut, thereby profiting Mitchell and Wright. In order to compensate the best he can, Gene sells his sportsman's camp and gives the money to Carter's daughter Helen . En route to Texas, Gene discovers the infestation and is assigned by the Forest Department to supervise the program of spraying the area with DDT from the air. After the first day of spraying, the DDT is blamed by furious stock men for the many animals found dead of poisoning.","1949","['drama', 'western', 'music', 'action']","['US']","","tt0041809","5.6","222.0","0.6","5.0","70"
"013eb81583f3f89b5ce188cecb7f02462a6cabcfc826157a40bbc8d3b219147c","Bela Lugosi Meets a Brooklyn Gorilla","MOVIE","The Singer Duke Mitchell meets Sammy Petrillo in this parody of Martin & Lewis. They arrive on a jungle island, where a mad scientist played by Bela Lugosi makes human esperiments.","1952","['comedy', 'horror', 'scifi']","['US']","","tt0044406","3.7","2521.0","3.118","3.667","74"
"0144b71ae027778e8060a6b05e257e45807576c973e62069e1d0bdaaf3826ee5","Ashby","MOVIE","When new kid in town Ed Wallis is given an assignment to interview an older person, he turns to his mysterious neighbor, Ashby Holt for help.  That new connection leads to unexpected journeys for both of them, as Ashby – who turns out to be a retired CIA assassin – deals with a terminal prognosis, and Ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate, Eloise.","2015","['drama', 'comedy', 'crime', 'romance']","['US']","","tt3774466","6.4","15884.0","8.918","6.2","100"
"01471d6fba9f8ec2c71c1b9e362407b6d06099cc879c7609aef2815b5242e83d","Kaufman's Game","MOVIE","Kaufman's Game follows Stanley, an unemployed young man with a passion for boxing, who is keen to improve his strength and stamina. When a stranger approaches him outside the gym with the offer of a specially produced steroid, Stanley is drawn into the ever more violent operations of a powerful organisation, unwittingly entering into a series of tests designed to prove his mettle. This is a film about power, determination and being your own worst enemy. It celebrates the archetypes of classic Film Noir, and the dark, conspiratorial storytelling technique of Franz Kafka, but with a contemporary minimalist aesthetic.","2017","['thriller', 'crime']","['GB']","","tt2238758","3.9","136.0","1.338","5.5","89"
"014a7a38c5520049e2457059154010aeb12008f6eb5807cb1ab79f19546a103a","Hell Raiders","MOVIE","In Italy during World War II, an American headquarters is evacuated when German forces break through the front lines. A demolition squad is sent back to the abandoned headquarters to destroy valuable records that were left behind before they fall into German hands.","1968","['drama', 'war']","['US']","","tt0063055","3.6","87.0","1.139","","80"
"015da74936789a59e41f83715adabe442900bdb6f3e0ee224eb8b2a9b0f19856","Reef Wrecks","SHOW","The ocean floor is home to centuries' worth of sunken vessels integrated into marine habitats. Explore extraordinary wrecks around the world and learn how these artificial structures have become a part of the ecosystem--and in some cases, a vital tool in reversing the effects of human impact.","2016","['documentation']","['US']","1.0","tt6416274","7.0","8.0","1.433","","48"
"0169b4f3773d549c3464fee72a16c0daad37ffe577e64125f718600bdcbd390d","7th Heaven","SHOW","Reverend Eric Camden and his wife Annie have always had their hands full caring for seven children, not to mention the friends, sweethearts and spouses that continually come and go in the Camden household.","1996","['drama', 'family', 'romance', 'comedy']","['US']","11.0","tt0449765","5.2","26046.0","25.425","6.5","44"
"017e1ae296ba5ebcc761e9d2d105bea546e28923e54ccee5199480e20ed494dc","Moonlight and Valentino","MOVIE","A young widow still grieving over the death of her husband finds herself being comforted by a local housepainter.","1995","['drama', 'comedy', 'romance']","['GB', 'US']","","tt0113851","5.7","3808.0","6.431","5.7","100"
"01947676173ede53982e107a29e86243a3a58ae59a6543c18520f56afe17115e","Marihuana","MOVIE","A young girl named Burma attends a beach party with her boyfriend and after she smokes marijuana with a bunch of other girls, she gets pregnant and another girl drowns while skinny dipping in the ocean. Burma and her boyfriend go to work for the pusher in order to make money so they can get married. However, during a drug deal her boyfriend is killed leaving Burma to fend for herself. Burma then becomes a major narcotics pusher in her own right after giving up her baby for adoption.","1936","['drama', 'crime']","['US']","","tt0026683","4.0","902.0","3.388","3.409","57"
"0197116190545a06661594136e0de0c826a234c26c1bd4fec1a427672ce68a3d","The Incoherents","MOVIE","Four forty-somethings each mired in some sort of mid life malaise reunite their 90's indie rock band.","2019","['comedy']","['US']","","","","","1.339","5.5","103"
"01b69ab1ed55bf8124ff52902acefcdd995748462c5c8c29086fb8b6becc0592","Neal Brennan: Women and Black Dudes","MOVIE","\"Women and Black Dudes\" is the first Comedy Central one-hour stand-up special from comedian Neal Brennan. He delivers bold material that dives deep into issues of race and gender. Brennan brings real talk about women, black dudes, and more.","2014","['comedy']","['US']","","tt3482362","7.2","250.0","2.847","6.267","60"
"01b85d46cfa97c1fadd9a57a29a3ae156427b015678b6892ef8a1f9c70e23bf4","Prison Shadows","MOVIE","A boxer is framed for murder after an opponent dies in the ring.","1936","['drama', 'crime']","['US']","","tt0028140","4.6","156.0","0.741","4.4","65"
"01d0aead6a7f41863fcf846b93f3c1b52ede73fbf4558dc06eae9f50f3caa684","Into the Wild Tibet","MOVIE","North of the Himalayas and three miles above sea level stretches a land barely glimpsed by the outside world: the Tibetan Plateau. Here, packs of wolves, herds of chiru antelope, and small families of pika struggle to survive and raise their young in one of the harshest environments on Earth. Spend a year in this land of extremes and follow its creatures, from the top of the food chain to the bottom, as they embark on dangerous migrations, dodge diving predators, and adapt to the plateau's thin air, impossible terrain, and punishing weather.","2020","[]","[]","","","","","0.6","","44"
"01f8d698886f930190805387d8cd8a84421f6b809e4bfdac4c3708b93469dbd2","Little Men","MOVIE","Jo March and her husband Professor Bhaer operate the Plumfield School for poor boys. When Dan, a tough street kid, comes to the school, he wins Jo's heart despite his hard edge, and she defends him when he is falsely accused. Dan's foster father, Major Burdle, is a swindler in cahoots with another crook called Willie the Fox. When the Plumfield School becomes in danger of foreclosure, the two con men cook up a scheme to save the home.","1940","['comedy', 'drama']","['US']","","tt0032717","5.6","396.0","1.384","6.1","84"
"01fe51d1ba90fb2fca6b14ac05c39ccfc134ca5da075b774d967f9bd534f8e50","From the Manger to the Cross","MOVIE","The life of Jesus is played out in tableaux shot in the Holy Land.","1912","['drama']","['US']","","tt0002199","5.8","611.0","2.254","5.3","71"
"021c64340aac439c15fe884d274f2da876b9dcbb01a88f0cf6152fa0fad1f970","The Four Feathers","MOVIE","The story, set in 1885, follows a British officer (Heath Ledger) who resigns his post when he learns of his regiment's plan to ship out to the Sudan for the conflict with the Mahdi. His friends and fiancée send him four white feathers which symbolize cowardice. To redeem his honor he disguises himself as an Arab and secretly saves the lives of those who branded him a coward.","2002","['action', 'drama', 'romance', 'war']","['US', 'GB']","","tt0240510","6.5","34700.0","13.3","6.584","132"
"021c8394a00ec3f977215758088d5549e768c3ae5ef04d9f0eaa7838881daf6e","Combat America","MOVIE","Produced in 1943 under the guidance of Army Air Force Lieutenant Clark Gable, this film follows a single 8th Air Force B-17 crew from training through a series of missions over Europe.","1943","['history', 'war', 'documentation']","['US']","","tt0035745","6.0","134.0","2.067","5.7","62"
"0238a39d2ff1c7eb5e16a76fda0b45a123b44f3ed8c15f26725a7b5478718763","Aaron's Blood","MOVIE","Single father Aaron fights to save his 12-year-old hemophiliac son after becoming infected with vampire blood.","2017","['drama', 'thriller', 'horror']","['US']","","tt3898776","4.8","345.0","3.768","5.4","80"
"02561d85b433a62c565d3bd998461909b0ce7bc588a9559fb6744f3849e835e9","Mercy or Murder?","MOVIE","Roswell and Emily Gilbert were married for fifty-one years, but for the eight final years of their marriage Emily suffered from Alzheimer's disease and the bone disease osteoporosis. Often in pain, Emily begged to die. In March 1985, 75-year-old Roswell shot Emily in the head. He said it was an act of mercy, but he was tried for murder and convicted as the nation debated euthanasia.","1987","['drama']","['US']","","tt0093526","7.5","98.0","1.09","","100"
"0271982a7d31ecf0be7638a2ff649a49f5ba791ccfe2a14a5694670fdef4b070","The Real Love Boat","SHOW","Inspired by the long-running scripted classic about vacationers aboard a luxury Princess Cruises ship, it’s full-steam ahead on CBS for The Real Love Boat. And it’s all about romance, chronicling the adventures of real-life singles brought together for a Mediterranean voyage in search of The One. Assuming they navigate the compatibility and chemistry challenges along the way, only one lucky couple will win a cash bounty and ultimate luxury Princess Cruise. The Real Love Boat —come aboard, they’re expecting you.","2022","['reality', 'romance']","['US']","1.0","tt18967556","4.5","184.0","3.364","","44"
"02f4f7786d357de1b4a0444be2d2534a435445c2a789b05e2068af094361dc47","So Help Me Todd","SHOW","A talented P.I. agrees to work as the in-house investigator for his mother, who is reeling from the recent dissolution of her marriage.","2022","['drama']","['US']","2.0","tt18573724","7.4","3039.0","38.964","7.1","46"
"02f87305ddac2e1209903016d328699ad3fed26f28a716ba33225b9ef2ddd533","The Front Page","MOVIE","Hildy Johnson is an investigative reporter is looking for a bigger paycheck. When an accused murderer escapes from custody, Hildy sees an opportunity for the story of a lifetime. But when he finds the criminal, he learns that the man may not be guilty. With the help of his editor, Hildy attempts to hide the convict, uncover the conspiracy and write the scoop of his career.","1933","['comedy', 'drama', 'romance', 'thriller', 'crime']","['US']","","tt0024132","5.9","17.0","4.618","6.598","101"
"0310d46cd5244fa1a76706d1dc556a22eadb00956e7f54690f928bf5dce22c6c","Under Capricorn","MOVIE","In 1831, Irishman Charles Adare travels to Australia to start a new life with the help of his cousin who has just been appointed governor. When he arrives he meets powerful landowner and ex-convict, Sam Flusky, who wants to do a business deal with him. Whilst attending a dinner party at Flusky's house, Charles meets Flusky's wife Henrietta who he had known as a child back in Ireland. Henrietta is an alcoholic and seems to be on the verge of madness.","1949","['thriller', 'crime', 'romance', 'drama']","['US']","","tt0042004","6.2","7542.0","8.322","6.0","117"
"0312c36214afbe74753269519e48baa834605f6967fbc7e84c5fcf26b3f9feab","Lady from Chungking","MOVIE","During World War II, Chinese guerrillas fight against the occupying Japanese forces. A young woman is the secret leader of the villagers, who plot to rescue two downed Flying Tigers pilots who are currently in the custody of the Japanese. The rescue mission takes on even more importance with the arrival of a Japanese general, which signals a major offensive taking place in the area.","1943","['drama', 'war', 'thriller']","['US']","","tt0036093","5.6","313.0","1.723","5.375","68"
"0336ddbcdf59ded0e3f5051df2a13ccd368afe5a17ff4b280e65cbc3a675f664","The Halo Effect","SHOW","HALO -- Helping and Leading Others -- is Nickelodeon's pro-social initiative intended to encourage young people to help improve their communities. This monthly series profiles young activists who are not only making positive changes but also inspiring others to do the same.","2016","['documentation', 'comedy']","['US']","1.0","tt7105502","","","0.6","","21"
"03445a562479d1ac3c93e9f25c61aa117574027174dc0b89de05f423ad350d8b","7 Splinters in Time","MOVIE","A detective investigates a murder, only to find that the victim is... himself. Soon, he discovers multiple versions of himself, not all of them friendly.","2018","['thriller', 'scifi']","['US']","","tt1884378","3.5","657.0","2.637","4.818","75"
"0345587bb7585adc55640a2f2e8b72e55764ae8ffb960824aa23494201982a2f","My Favorite Spy","MOVIE","A burlesque comic doubles for a spy in Tangier and meets the spy's girlfriend, who is also a spy.","1951","['comedy', 'crime', 'music', 'romance']","['US']","","tt0043827","6.5","1261.0","3.15","5.577","93"
"034b17741f1e97e1952dca2e3eb1dd113bb27f8533a8619085020cb012c39615","Isle of Chimps","MOVIE","A colorful portrait of Uganda's Ngamba Island Chimpanzee Sanctuary, a place where orphaned and rescued chimpanzees - victims of the illegal exotic pet and bushmeat trades - are given a second chance at life in a community of chimps.","2019","[]","[]","","tt11024028","","","0.889","","44"
"034d6a18ea0eda0fbdc1a8fab89ea2afdb8b224246684aa129da8bc1cbb88167","Baker's Man","MOVIE","While evaluating her for his $100,000 grant, Thomas Stevens, a multimillionaire falls for the pastry chef that he believes stole his mother's bakery.","2017","['comedy', 'romance']","['US']","","tt4034930","4.1","75.0","2.058","7.0","75"
"0355f7160fce7e8c0b63bc276bf30a7d0f5c5c0870d6986a2b4fe00707b85123","The Joe Louis Story","MOVIE","The life and career of Heavyweight Champion Joe Louis, who held the title for 12 years--longer than any other boxer in history--and who had to not only battle opponents inside the ring and racism outside it.","1953","['drama', 'sport']","['US']","","tt0045936","5.8","345.0","1.4","5.9","88"
"03651c22160b7f56c6865bed9744f1d819c57cd6c55985dc5e6acfb5903c3bc6","Russell Brand in New York City","MOVIE","In this feature Brand details the difficulty of handling his newfound fame in America, recounts the time he meet the Queen and instructs women on how to approach him.","2009","['comedy', 'documentation']","['US']","","tt1440756","6.5","458.0","1.868","5.0","61"
"037206bd5af53adbffe1a2fa60e067b09219571832da649ca2e2ca9082bef750","The Big Caper","MOVIE","A con artist moves into a small town to spearhead a payroll robbery.","1957","['drama', 'thriller', 'crime']","['US']","","tt0050190","6.4","431.0","2.588","6.2","84"
"03a78fd13339e6f80818ebb558b4c42b78c76751beaef610f7b73154cb6ce519","Tom Brown's School Days","MOVIE","When private tutor Thomas Arnold (Sir Cedric Hardwicke) becomes headmaster at Rugby, a boy's preparatory school in England, he puts into place a policy of strict punishment for unruliness and bulying. Arnold finds an ally in Tom Brown (Jimmy Lydon), a new student who is subjected to hazing and abuse by a group of older boys and is pressured by his friends to keep quiet about it. Fed up, he leads his fellow classmates in an underground rebellion against their tormentors. But certain unspoken rules still apply at the school and Brown loses his hero status when he is accussed of breaking the Rugby code of silence.","1940","['drama']","['US']","","tt0033169","6.6","512.0","2.914","7.182","86"
"03b89ea38ce57acad3675a7321c844684e0ba9d66f620306249340a0104d7a3f","Family Enforcer","MOVIE","A kid from the neighborhood goes to work for the Mafia as a collector.","1976","['crime', 'action', 'drama']","['US']","","tt0072855","5.6","916.0","1.89","6.8","85"
"03d643aeedcb1dce335ccc288dd26a2053a55d00af36d706bec4ffb40259f4ea","The Opposite Sex and How to Live with Them","MOVIE","Jewish Jack-the-lad David seriously fancies smart, rich Anglo-Saxon Carrie as soon as he first offends her in a Boston bar. They run into each other again and though she still says she finds him appalling he works on it and they are soon together. His even more reprehensible best mate and her blousy best friend watch bemused as the two fall deeply in love and then apparently as fatally out again","1992","['romance', 'comedy']","['US']","","tt0105063","4.9","784.0","5.451","5.0","86"
"03e262ca30ebb7b6b041a674611657d393e8345c290cf534412972e4dbe906fa","In the Money","MOVIE","When the chemical company owned by eccentric Professor Higginbottom files for bankruptcy, the formerly-affluent family loses its income. Levelheaded oldest daughter Lambie struggles to make ends meet but has trouble persuading her carefree, profligate siblings to cut down on their spending. Youngest brother Dick enters a motorcycle race to win $500, but crashes his bike on the speedway and is paralyzed. Shocked into reality by the tragedy, Lambie's younger sister Babs persuades ex-prizefighter Gunboat Bimms to enter the ring one last time in hopes of winning a purse that will pay for Dick's surgery.","1933","['drama', 'comedy', 'music', 'romance']","['US']","","tt0025306","4.9","35.0","0.6","","66"
"03e4d8ba71718396cdc3fa60ead7cbd7b09dafe1874868d1cf4363efa8648912","Secrets of the Oligarch Wives","MOVIE","Fresh insights and stunning details about the most dangerous man in the world from the women close to the ultra-wealthy oligarchs who put Vladimir Putin in power. Delivering a rare, female perspective on the oligarch world, this documentary meets the wives and girlfriends who have lived for years, some for decades, inside this inner circle. Putin's once closest allies are now taking a stand...and some are paying the ultimate price.","2022","['documentation']","[]","","tt21103566","6.7","120.0","2.018","","83"
"03e957832c272ad35f1101a11a656ce4c456582748e70556d0e5131a50126ddd","This Girl For Hire","MOVIE","In this pilot for a proposed TV series, B.T. Brady is a flippant, but somewhat klutzy female private detective in Hollywood who sets out to solve the murder of a obnoxious mystery writer. Along the way, Brady gets help from her flamboyant mother Zandra, a washed-up actress, as well as Brady's live-in boyfriend Wolfe who runs a memorabilia shop.","1983","['comedy', 'thriller']","['US']","","tt0086431","5.4","126.0","1.205","3.5","100"
"040726288fc748c96a8a69115b2a4b4b59daba8df5b9f40d8d231c3fefe65160","Sir Alex Ferguson: Never Give In","MOVIE","A look at the life and legend of Sir Alex Ferguson, from his working-class roots in Glasgow through to his career as one of the greatest football managers of all time. While recovering from a traumatic brain haemorrhage in 2018, Sir Alex intimately recounts vivid details of his life and career to his son, including his legendary 26-year tenure as manager of Manchester United.","2021","['documentation']","['US', 'GB']","","tt8999372","8.1","5565.0","7.536","7.6","108"
"0416faf877f2cebd6a17c3a29eaa6cd12e95f5e75d9d6b9b85437a8bfc4ee3dd","Road Show","MOVIE","Rich playboy Drogo Gaines is in imminent danger of marrying a gold digger, and escapes by feigning insanity. The joke's on him when he wakes up in an asylum full of comical lunatics. There he befriends Colonel Carraway, and together they escape, catching a ride with a beautiful blonde who proves to be Penguin Moore, carnival owner.","1941","['music', 'comedy', 'romance']","['US']","","tt0034115","6.0","525.0","1.775","5.9","87"
"041fba60d76d00dddbba6a9e3784812b13bafb0b3afd6b66dc5496d02bb0c151","Regarding Henry","MOVIE","Respected lawyer, Henry Turner survives a convenience-store shooting only to find he has lost his memory, and has serious speech and mobility issues. After also losing his job—where he no longer 'fits in'—his loving wife and daughter give him all their love and support.","1991","['drama', 'romance']","['US']","","tt0102768","6.7","33154.0","11.004","6.563","103"
"0483e2201430c80de362305d6c8e1dff3a585e890e1de8b3a2a5c0149789deee","Little Annie Rooney","MOVIE","A feisty little girl, the daughter of a beat cop, faces the challenges of growing up in a tough city neighborhood.","1925","['drama', 'comedy']","['US']","","tt0016028","6.8","1015.0","1.507","7.033","95"
"04959a5f29478f47f6c8938f0c1d572c7505ae1c5bd4bf03c622201ae650d2bd","Rugrats","SHOW","Focuses on a group of toddlers, most prominently Tommy, Chuckie, Phil, Lil, and Angelica, and their day-to-day lives, usually involving common life experiences that become adventures in the babies' imaginations. Adults in the series are almost always unaware of what the children are up to; however, this only provides more room for the babies to explore and discover their surroundings.","1991","['animation', 'family', 'comedy']","['US']","10.0","tt0101188","7.5","36294.0","121.947","7.66","21"
"04a92a3b716c2c94ddac11c883442066804a03451a69272ee2ec3663c0cff505","Polly Pocket","MOVIE","Polly and friends take an awesome jet trip to a tropical island that's totally hip. Will they ace their school project? Will their band rock the school? You'll just have to watch - it's totally cool.","2003","['animation']","['CA']","","","","","0.6","","22"
"04b0fecf9acec1378947ddc0397bb9cd6b74425a525b00eb3f71ce9e7f471654","A Mighty Heart","MOVIE","Based on Mariane Pearl's account of the terrifying and unforgettable story of her husband, Wall Street Journal reporter Danny Pearl's life and death.","2007","['drama', 'thriller', 'history', 'war']","['US', 'GB']","","tt0829460","6.6","27822.0","12.648","6.392","100"
"04c02765312bce498c5346280d020ab534f5db8ae7bc4ac1b6d83a23092e7c34","Vanilla Sky","MOVIE","David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.","2001","['drama', 'thriller', 'romance', 'scifi', 'fantasy']","['ES', 'US']","","tt0259711","6.9","272988.0","20.01","6.806","136"
"04d17ba79c630754c4e714bdbce0de2a153fa5e5de6db43c97de034bc56cd6c6","Younger","SHOW","Liza Miller, a suddenly single stay-at-home mother, tries to get back into the working world, only to find it’s nearly impossible to start at the bottom at 40-year old. When a chance encounter convinces her she looks younger than she is, Liza tries to pass herself off as 26 and lands a job as an assistant at Empirical Press. Now she just has to make sure no one finds out the secret only she and her best friend Maggie share.","2015","['drama', 'comedy', 'romance']","['US']","7.0","tt3288518","7.8","23985.0","49.346","6.883","24"
"0507b9d56feac0a9c0ab5a6c603712f74b32ec23ffaf74a22ac5224f08ef7d69","Miracle in Harlem","MOVIE","A crooked real estate tycoon tricks a trusting young woman out of her small candy store. When he is found dead, the girl is suspected of the crime.","1948","['thriller', 'romance']","['US']","","tt0040593","6.0","108.0","0.685","6.2","71"
"0514d4b78957aee8079383ec8d669b5020c1b0e826da4c8946204d16cf6cd207","Secret Life of the Kangaroo","SHOW","A look at the life of a mob of Australia's largest marsupial animal.","2016","['documentation']","['US']","1.0","tt6958620","8.2","19.0","0.88","8.0","47"
"05222afb0d3cc3e2e0441cc2ebb6b5b094f571e541e350c9c5e84c922f52ddcf","Alaskan Summer","MOVIE","In the ice-gripped environment of Alaska's Admiralty Island, summer offers the briefest of respites. Year-round residents such as bears and seals turn to the salmon-filled waterways for sustenance. Meanwhile, migrants descend in droves, from humpback whales to over 140 million seabirds--almost half the birds in the Northern Hemisphere.","2017","['documentation']","['CA']","","tt7502220","7.5","14.0","0.649","","60"
"053f043ee348dc091bc3141b764175077fc2ed1f9c5a5d27f0e5715cc4ecee81","JB Smoove: That's How I Dooz It","MOVIE","JB Smoove is a gifted writer, comedian and actor who continues to entertain audiences all over the world with his unique brand of comedy. When JB's not touring the country with his stand-up act, he's making millions laugh at home with his reoccurring roles in Everybody Hates Chris and Curb Your Enthusiasm. This hilarious extended and uncensored feature-length special includes exclusive behind-the-scenes special features and is a must-own for all stand-up fans.","2012","['comedy', 'documentation']","['US']","","tt2197963","5.8","94.0","0.793","5.0","60"
"05a41ffb656b64ab13e613f5603f5281d06f23ef5ff106454b2a7baa9662e403","Private Lives of the Monarchs","SHOW","Tracy Borman reveals the intimate details of the monarchs, to find out what really went on in their private lives.","2017","['documentation', 'history']","['AU', 'GB']","1.0","tt7768558","7.0","72.0","0.6","7.0","43"
"05a475625d2f9edafc0224e6bec6d43c9eb001ee1cebec2d0d32093219360999","Game of Clones","SHOW","Game of Clones is the most radical dating experiment to ever hit television. In each episode, MTV stars will date seven clones of their celebrity crush -- who may look the same but are totally different people -- and when they look beyond those pretty (identical) faces, each dater will discover which of these famous doppelgangers melts their heart and which just makes their skin crawl.","2018","['reality', 'romance']","['US']","1.0","tt9808680","3.9","55.0","0.724","10.0","41"
"05aa8333399418ed41d9ea1187867e92c67d3cf330806063d3e4e1416193117e","This Is Not Happening","SHOW","Outrageous stories from stand-up comedians, musicians and more show why real life experiences always make the best material.","2015","['comedy']","['US']","4.0","tt6210390","8.0","462.0","2.884","10.0","21"
"05b28118ecfed7f74d12f83a690629c898f818bbc385df138d7242d50999dcd0","The Thousand Plane Raid","MOVIE","In 1943, Colonel Greg Brandon, stationed at an United States Army Air Forces 8th Air Force, 103rd Bomb Group base in England, repeatedly attempts to persuade superiors that massive daylight bombing will hasten the end of World War II. In spite of the mission's extreme difficulty, his plan is finally put into effect against a German aircraft factory.  During preparation for the raid, Brandon alienates his men by insisting that normal bombing operations continue. His disdain for cautious Lieutenant Archer and brash RAF Wing Commander Trafton Howard further antagonizes his associates, including his girl friend, WAC Lieutenant Gabrielle Ames.  When his bomber crashes the morning of the mission, Brandon boards a bomber manned by Archer and Howard. During the effective air raid, he is impressed by Archer's courage and Howard's judgment.","1969","['action', 'war']","['US']","","tt0065093","5.6","442.0","2.861","6.0","93"
